education,birth_year,birth_region,log_wage,num_schools,high_intensity,children71
12,56,1107,11.91839,2.64525,1,73339
17,53,1107,12.33929,2.64525,1,73339
12,50,1107,12.42922,2.64525,1,73339
9,58,1107,11.8041,2.64525,1,73339
6,70,1107,12.32386,2.64525,1,73339
17,61,1107,13.12236,2.64525,1,73339
17,54,1107,12.54255,2.64525,1,73339
17,68,1107,10.71442,2.64525,1,73339
15,58,1107,12.83468,2.64525,1,73339
14,50,1107,12.84727,2.64525,1,73339
6,71,1108,11.91839,2.400766,1,129542
15,60,1108,12.76569,2.400766,1,129542
6,60,1108,12.27046,2.400766,1,129542
15,59,1108,12.36649,2.400766,1,129542
17,50,1108,12.93844,2.400766,1,129542
6,55,1108,12.32386,2.400766,1,129542
12,70,1108,12.11451,2.400766,1,129542
6,58,1108,11.91839,2.400766,1,129542
12,57,1108,12.92,2.400766,1,129542
5,71,1108,12.64433,2.400766,1,129542
12,62,1108,12.61154,2.400766,1,129542
17,58,1108,12.90917,2.400766,1,129542
9,60,1108,12.51356,2.400766,1,129542
6,50,1108,12.18075,2.400766,1,129542
12,57,1108,12.61984,2.400766,1,129542
14,60,1108,13.48701,2.400766,1,129542
17,54,1108,13.10216,2.400766,1,129542
5,54,1108,11.51293,2.400766,1,129542
6,57,1108,12.89922,2.400766,1,129542
6,58,1108,12.42922,2.400766,1,129542
12,60,1108,12.47991,2.400766,1,129542
12,69,1108,11.40757,2.400766,1,129542
8,58,1108,12.25486,2.400766,1,129542
6,58,1108,12.18075,2.400766,1,129542
15,58,1108,12.59134,2.400766,1,129542
12,55,1108,12.76569,2.400766,1,129542
6,52,1108,11.53273,2.400766,1,129542
9,57,1108,12.20607,2.400766,1,129542
12,57,1108,12.54469,2.400766,1,129542
17,58,1108,12.82126,2.400766,1,129542
12,58,1108,12.89922,2.400766,1,129542
7,72,1108,11.3326,2.400766,1,129542
15,60,1108,12.22587,2.400766,1,129542
9,71,1108,12.0137,2.400766,1,129542
6,62,1108,12.10071,2.400766,1,129542
12,55,1108,12.13886,2.400766,1,129542
12,62,1108,13.59237,2.400766,1,129542
12,71,1108,12.20607,2.400766,1,129542
12,70,1108,12.41309,2.400766,1,129542
12,72,1108,11.51293,2.400766,1,129542
11,60,1108,12.61154,2.400766,1,129542
3,60,1108,11.77529,2.400766,1,129542
6,70,1108,11.87757,2.400766,1,129542
12,68,1108,11.88449,2.400766,1,129542
12,68,1108,11.91839,2.400766,1,129542
15,50,1108,12.60149,2.400766,1,129542
12,68,1108,12.25486,2.400766,1,129542
6,55,1108,12.57764,2.400766,1,129542
12,55,1108,12.61154,2.400766,1,129542
17,53,1108,12.37792,2.400766,1,129542
6,52,1108,12.25486,2.400766,1,129542
12,72,1108,11.81303,2.400766,1,129542
17,69,1108,12.76569,2.400766,1,129542
5,69,1108,11.77529,2.400766,1,129542
9,60,1108,13.07107,2.400766,1,129542
6,61,1108,12.20607,2.400766,1,129542
9,70,1108,11.56172,2.400766,1,129542
6,62,1108,11.91839,2.400766,1,129542
17,70,1108,12.61154,2.400766,1,129542
14,61,1108,12.89922,2.400766,1,129542
12,70,1108,11.91839,2.400766,1,129542
17,53,1108,13.3739,2.400766,1,129542
6,62,1108,12.42922,2.400766,1,129542
6,71,1108,11.81303,2.400766,1,129542
12,71,1108,12.20607,2.400766,1,129542
12,62,1108,12.42922,2.400766,1,129542
9,69,1108,11.8494,2.400766,1,129542
15,51,1108,12.90296,2.400766,1,129542
9,57,1108,12.07254,2.400766,1,129542
9,71,1108,12.20607,2.400766,1,129542
12,61,1108,11.91839,2.400766,1,129542
6,61,1108,11.98293,2.400766,1,129542
9,55,1108,12.20607,2.400766,1,129542
12,50,1108,12.70077,2.400766,1,129542
12,70,1108,12.10071,2.400766,1,129542
17,53,1108,13.12236,2.400766,1,129542
6,50,1108,12.07254,2.400766,1,129542
6,71,1108,12.61154,2.400766,1,129542
12,69,1108,12.42922,2.400766,1,129542
12,69,1108,12.15478,2.400766,1,129542
17,59,1108,13.30468,2.400766,1,129542
12,70,1108,11.69525,2.400766,1,129542
6,59,1108,12.10071,2.400766,1,129542
12,52,1108,12.42922,2.400766,1,129542
6,51,1108,12.54255,2.400766,1,129542
12,60,1108,13.017,2.400766,1,129542
6,50,1108,12.52453,2.400766,1,129542
6,72,1108,11.91839,2.400766,1,129542
3,61,1108,12.20607,2.400766,1,129542
9,58,1108,11.69525,2.400766,1,129542
12,61,1108,12.51649,2.400766,1,129542
9,62,1108,12.20607,2.400766,1,129542
12,60,1108,12.76569,2.400766,1,129542
12,69,1108,12.42922,2.400766,1,129542
12,62,1108,12.66033,2.400766,1,129542
9,72,1108,11.51293,2.400766,1,129542
12,59,1108,11.91839,2.400766,1,129542
9,69,1108,11.91839,2.400766,1,129542
12,61,1108,12.56898,2.400766,1,129542
11,71,1108,11.21922,2.400766,1,129542
6,59,1108,11.98293,2.400766,1,129542
9,62,1108,12.42922,2.400766,1,129542
9,62,1108,12.61154,2.400766,1,129542
12,59,1108,13.30468,2.400766,1,129542
12,68,1108,12.42922,2.400766,1,129542
9,58,1108,12.70685,2.400766,1,129542
15,62,1108,12.48748,2.400766,1,129542
6,69,1108,11.91839,2.400766,1,129542
6,68,1108,11.79056,2.400766,1,129542
12,56,1108,12.46458,2.400766,1,129542
12,59,1108,12.34801,2.400766,1,129542
9,70,1108,11.69525,2.400766,1,129542
6,55,1108,12.61154,2.400766,1,129542
12,69,1108,12.61154,2.400766,1,129542
12,71,1108,12.61154,2.400766,1,129542
6,57,1108,12.10071,2.400766,1,129542
14,60,1108,12.61154,2.400766,1,129542
2,72,1108,11.28978,2.400766,1,129542
12,70,1108,11.69525,2.400766,1,129542
12,70,1108,12.8739,2.400766,1,129542
15,62,1108,13.12236,2.400766,1,129542
12,58,1108,13.26646,2.400766,1,129542
9,58,1108,12.42922,2.400766,1,129542
6,71,1108,12.01974,2.400766,1,129542
9,55,1108,12.54255,2.400766,1,129542
6,53,1108,12.30138,2.400766,1,129542
17,57,1108,13.12236,2.400766,1,129542
12,61,1108,12.32386,2.400766,1,129542
11,71,1108,12.20607,2.400766,1,129542
12,58,1108,11.65269,2.400766,1,129542
12,52,1171,12.20607,4.267844,0,13590
9,71,1171,11.51293,4.267844,0,13590
17,58,1171,12.23563,4.267844,0,13590
12,57,1171,12.58793,4.267844,0,13590
9,60,1171,12.2667,4.267844,0,13590
12,68,1171,12.33271,4.267844,0,13590
12,62,1171,12.3194,4.267844,0,13590
17,52,1171,12.76854,4.267844,0,13590
9,72,1171,12.42922,4.267844,0,13590
17,61,1171,12.76569,4.267844,0,13590
15,59,1171,13.18063,4.267844,0,13590
12,56,1171,12.16108,4.267844,0,13590
17,61,1171,12.3194,4.267844,0,13590
17,58,1171,12.89922,4.267844,0,13590
12,60,1171,12.20607,4.267844,0,13590
12,60,1171,12.6885,4.267844,0,13590
6,68,1171,12.20607,4.267844,0,13590
15,56,1171,13.30468,4.267844,0,13590
14,58,1171,12.42922,4.267844,0,13590
2,55,1171,11.51293,4.267844,0,13590
12,71,1171,12.20607,4.267844,0,13590
12,62,1171,11.91839,4.267844,0,13590
12,59,1171,12.89922,4.267844,0,13590
17,61,1171,12.3194,4.267844,0,13590
12,71,1171,12.20607,4.267844,0,13590
12,59,1171,12.04355,4.267844,0,13590
12,53,1171,12.54255,4.267844,0,13590
11,57,1171,12.54255,4.267844,0,13590
5,61,1171,12.20607,4.267844,0,13590
12,54,1171,12.25486,4.267844,0,13590
5,61,1171,11.51293,4.267844,0,13590
8,57,1171,12.20607,4.267844,0,13590
12,59,1171,12.63363,4.267844,0,13590
9,70,1171,11.51293,4.267844,0,13590
12,61,1171,12.59473,4.267844,0,13590
17,71,1171,12.76569,4.267844,0,13590
12,58,1171,11.91839,4.267844,0,13590
12,62,1171,12.92708,4.267844,0,13590
12,56,1171,12.42922,4.267844,0,13590
9,70,1171,12.07254,4.267844,0,13590
9,50,1171,12.32829,4.267844,0,13590
17,60,1171,12.04473,4.267844,0,13590
6,70,1171,10.71442,4.267844,0,13590
12,71,1171,12.20607,4.267844,0,13590
17,60,1171,12.67608,4.267844,0,13590
12,68,1171,12.54255,4.267844,0,13590
12,51,1171,12.20607,4.267844,0,13590
12,71,1171,9.615806,4.267844,0,13590
17,52,1171,12.60149,4.267844,0,13590
12,69,1171,11.91839,4.267844,0,13590
12,57,1171,12.61154,4.267844,0,13590
12,68,1171,11.91839,4.267844,0,13590
9,69,1171,11.91839,4.267844,0,13590
12,72,1171,11.22524,4.267844,0,13590
12,60,1171,13.12236,4.267844,0,13590
12,50,1171,12.9831,4.267844,0,13590
9,52,1171,12.61154,4.267844,0,13590
14,52,1171,13.03025,4.267844,0,13590
12,72,1171,11.22524,4.267844,0,13590
9,72,1171,11.91839,4.267844,0,13590
12,69,1171,12.12811,4.267844,0,13590
12,50,1171,12.7144,4.267844,0,13590
12,68,1171,11.73607,4.267844,0,13590
9,56,1171,12.42922,4.267844,0,13590
17,69,1171,10.81978,4.267844,0,13590
12,68,1171,11.91839,4.267844,0,13590
12,60,1171,12.26434,4.267844,0,13590
13,55,1171,12.23563,4.267844,0,13590
9,56,1171,12.91902,4.267844,0,13590
12,52,1171,12.56724,4.267844,0,13590
12,59,1171,13.30468,4.267844,0,13590
17,61,1171,11.91839,4.267844,0,13590
8,52,1171,11.91839,4.267844,0,13590
13,60,1171,12.42922,4.267844,0,13590
14,59,1171,12.6635,4.267844,0,13590
17,69,1171,12.42922,4.267844,0,13590
12,70,1171,11.90091,4.267844,0,13590
9,50,1171,12.61154,4.267844,0,13590
17,60,1171,13.52783,4.267844,0,13590
9,50,1171,12.56375,4.267844,0,13590
12,55,1171,12.54255,4.267844,0,13590
17,68,1171,13.30468,4.267844,0,13590
12,60,1171,12.61154,4.267844,0,13590
6,55,1171,12.00762,4.267844,0,13590
17,56,1171,12.54255,4.267844,0,13590
16,72,1171,11.91839,4.267844,0,13590
17,55,1171,12.76569,4.267844,0,13590
3,50,1171,12.76569,4.267844,0,13590
16,71,1171,11.46163,4.267844,0,13590
9,62,1171,11.91839,4.267844,0,13590
12,69,1171,12.18075,4.267844,0,13590
12,61,1171,12.07254,4.267844,0,13590
17,62,1171,11.95889,4.267844,0,13590
9,60,1171,11.91839,4.267844,0,13590
17,62,1171,13.07737,4.267844,0,13590
12,71,1171,12.20607,4.267844,0,13590
17,55,1171,13.59237,4.267844,0,13590
3,71,1171,11.91839,4.267844,0,13590
4,54,1171,11.40757,4.267844,0,13590
12,50,1171,12.20607,4.267844,0,13590
12,68,1171,11.74404,4.267844,0,13590
12,68,1171,11.91839,4.267844,0,13590
12,52,1171,13.30468,4.267844,0,13590
12,53,1171,13.45884,4.267844,0,13590
12,72,1171,12.42922,4.267844,0,13590
12,59,1171,12.72129,4.267844,0,13590
15,68,1171,12.20607,4.267844,0,13590
17,72,1171,12.04473,4.267844,0,13590
9,54,1171,12.00151,4.267844,0,13590
17,57,1171,13.95527,4.267844,0,13590
17,52,1171,12.63134,4.267844,0,13590
12,69,1171,12.20607,4.267844,0,13590
12,72,1171,11.91839,4.267844,0,13590
17,50,1171,12.70685,4.267844,0,13590
12,61,1171,11.89683,4.267844,0,13590
12,72,1171,11.91839,4.267844,0,13590
12,56,1171,11.74404,4.267844,0,13590
12,70,1171,11.40757,4.267844,0,13590
17,52,1171,12.42922,4.267844,0,13590
8,59,1171,11.51293,4.267844,0,13590
15,51,1171,12.83201,4.267844,0,13590
12,52,1171,12.9808,4.267844,0,13590
12,69,1172,12.10071,5.001137,0,4399
9,51,1172,12.615,5.001137,0,4399
12,70,1172,12.07824,5.001137,0,4399
12,70,1172,12.12811,5.001137,0,4399
9,71,1172,11.69525,5.001137,0,4399
17,51,1172,12.84529,5.001137,0,4399
14,69,1172,12.02575,5.001137,0,4399
9,69,1172,11.22524,5.001137,0,4399
12,69,1172,11.51293,5.001137,0,4399
12,70,1172,10.71442,5.001137,0,4399
9,58,1172,11.91839,5.001137,0,4399
6,57,1172,12.25486,5.001137,0,4399
12,59,1172,12.66033,5.001137,0,4399
6,59,1172,12.10071,5.001137,0,4399
6,68,1172,11.69525,5.001137,0,4399
12,69,1172,12.31133,5.001137,0,4399
12,61,1172,12.08051,5.001137,0,4399
12,71,1172,10.7364,5.001137,0,4399
12,70,1172,10.81978,5.001137,0,4399
12,60,1172,11.0021,5.001137,0,4399
9,70,1172,11.79056,5.001137,0,4399
12,71,1172,11.82467,5.001137,0,4399
12,70,1172,11.39841,5.001137,0,4399
12,71,1172,11.22524,5.001137,0,4399
12,71,1172,11.51293,5.001137,0,4399
12,58,1172,12.03172,5.001137,0,4399
9,72,1172,11.4721,5.001137,0,4399
12,56,1172,12.42118,5.001137,0,4399
11,52,1172,12.65236,5.001137,0,4399
15,59,1172,11.91839,5.001137,0,4399
6,69,1172,11.69525,5.001137,0,4399
4,56,1172,11.91839,5.001137,0,4399
13,51,1172,12.20607,5.001137,0,4399
17,69,1172,11.73607,5.001137,0,4399
12,69,1172,11.22524,5.001137,0,4399
6,51,1172,10.81978,5.001137,0,4399
9,59,1172,12.70685,5.001137,0,4399
9,71,1172,11.58058,5.001137,0,4399
6,58,1172,11.77529,5.001137,0,4399
15,62,1172,12.54611,5.001137,0,4399
9,59,1172,12.20607,5.001137,0,4399
15,68,1172,11.91036,5.001137,0,4399
9,56,1172,11.4721,5.001137,0,4399
15,60,1172,12.13886,5.001137,0,4399
12,52,1172,12.7484,5.001137,0,4399
5,69,1172,11.40757,5.001137,0,4399
12,71,1172,11.69525,5.001137,0,4399
3,52,1172,12.10071,5.001137,0,4399
17,58,1172,12.94324,5.001137,0,4399
12,55,1172,12.18075,5.001137,0,4399
9,58,1172,12.25486,5.001137,0,4399
9,62,1172,12.10071,5.001137,0,4399
6,69,1201,11.98293,2.879837,1,106256
6,61,1201,12.04355,2.879837,1,106256
4,56,1201,12.34583,2.879837,1,106256
12,60,1201,12.54255,2.879837,1,106256
3,70,1201,11.91839,2.879837,1,106256
12,57,1201,11.35041,2.879837,1,106256
9,53,1201,12.83468,2.879837,1,106256
9,52,1201,11.81303,2.879837,1,106256
2,61,1201,11.69525,2.879837,1,106256
13,56,1201,12.24769,2.879837,1,106256
12,69,1201,11.40757,2.879837,1,106256
2,69,1201,11.73607,2.879837,1,106256
9,59,1201,11.73926,2.879837,1,106256
12,69,1201,13.12236,2.879837,1,106256
9,69,1201,11.91839,2.879837,1,106256
9,72,1201,11.51293,2.879837,1,106256
12,57,1201,12.25486,2.879837,1,106256
12,50,1201,13.017,2.879837,1,106256
12,59,1201,12.54255,2.879837,1,106256
9,59,1201,12.07254,2.879837,1,106256
2,60,1201,12.20607,2.879837,1,106256
12,68,1201,12.76569,2.879837,1,106256
12,55,1201,12.74898,2.879837,1,106256
9,69,1201,11.51293,2.879837,1,106256
12,50,1201,12.76569,2.879837,1,106256
5,50,1201,12.20607,2.879837,1,106256
6,72,1201,11.91839,2.879837,1,106256
12,60,1201,12.1442,2.879837,1,106256
6,62,1201,11.51293,2.879837,1,106256
6,69,1201,11.69525,2.879837,1,106256
14,57,1201,12.10349,2.879837,1,106256
6,69,1201,11.91839,2.879837,1,106256
3,52,1201,11.69525,2.879837,1,106256
5,55,1201,11.69525,2.879837,1,106256
3,59,1201,12.07254,2.879837,1,106256
11,61,1201,12.25486,2.879837,1,106256
12,70,1201,11.8494,2.879837,1,106256
17,61,1201,12.85291,2.879837,1,106256
17,53,1201,12.89922,2.879837,1,106256
17,62,1201,12.1495,2.879837,1,106256
15,60,1201,12.39566,2.879837,1,106256
12,55,1201,12.61154,2.879837,1,106256
12,57,1201,12.52453,2.879837,1,106256
17,55,1201,13.28788,2.879837,1,106256
0,53,1201,11.51293,2.879837,1,106256
12,62,1201,12.3194,2.879837,1,106256
6,58,1201,11.91839,2.879837,1,106256
9,54,1201,11.69525,2.879837,1,106256
12,57,1201,12.7308,2.879837,1,106256
4,58,1201,12.20607,2.879837,1,106256
17,56,1201,12.20607,2.879837,1,106256
9,69,1201,11.46163,2.879837,1,106256
12,51,1201,12.42922,2.879837,1,106256
12,69,1201,11.91839,2.879837,1,106256
12,58,1201,12.50618,2.879837,1,106256
9,68,1201,11.91839,2.879837,1,106256
6,62,1201,12.0137,2.879837,1,106256
12,69,1201,12.0622,2.879837,1,106256
4,57,1201,12.03172,2.879837,1,106256
14,59,1201,12.57764,2.879837,1,106256
12,61,1201,11.91839,2.879837,1,106256
12,57,1202,12.7513,2.156594,1,191042
12,71,1202,13.12236,2.156594,1,191042
12,57,1202,12.76569,2.156594,1,191042
12,55,1202,12.77451,2.156594,1,191042
12,59,1202,12.24529,2.156594,1,191042
12,61,1202,11.06664,2.156594,1,191042
12,52,1202,12.80628,2.156594,1,191042
15,69,1202,12.13081,2.156594,1,191042
15,52,1202,14.04543,2.156594,1,191042
6,56,1202,12.42922,2.156594,1,191042
13,68,1202,11.91839,2.156594,1,191042
12,55,1202,12.76569,2.156594,1,191042
12,59,1202,12.07254,2.156594,1,191042
14,58,1202,12.12269,2.156594,1,191042
12,50,1202,12.76569,2.156594,1,191042
12,58,1202,11.86358,2.156594,1,191042
17,56,1202,13.48812,2.156594,1,191042
15,57,1202,12.52234,2.156594,1,191042
5,61,1202,11.0021,2.156594,1,191042
17,62,1202,12.42922,2.156594,1,191042
15,57,1202,12.60485,2.156594,1,191042
17,60,1202,12.69158,2.156594,1,191042
11,69,1202,11.91839,2.156594,1,191042
14,60,1202,12.89922,2.156594,1,191042
6,59,1202,12.42922,2.156594,1,191042
9,70,1202,11.79961,2.156594,1,191042
6,57,1202,11.91839,2.156594,1,191042
9,68,1202,11.91839,2.156594,1,191042
12,62,1202,12.20607,2.156594,1,191042
14,71,1202,11.0021,2.156594,1,191042
17,50,1202,13.12236,2.156594,1,191042
6,70,1202,11.69525,2.156594,1,191042
6,57,1202,11.91839,2.156594,1,191042
17,62,1202,12.54255,2.156594,1,191042
12,62,1202,12.41714,2.156594,1,191042
17,55,1202,13.19077,2.156594,1,191042
15,61,1202,12.20607,2.156594,1,191042
5,61,1202,11.91839,2.156594,1,191042
12,62,1202,12.18075,2.156594,1,191042
12,61,1202,12.61154,2.156594,1,191042
3,60,1202,12.15478,2.156594,1,191042
17,59,1202,12.63818,2.156594,1,191042
12,69,1202,12.07687,2.156594,1,191042
6,70,1202,11.40199,2.156594,1,191042
15,52,1202,12.61154,2.156594,1,191042
12,52,1202,12.89922,2.156594,1,191042
9,60,1202,12.50618,2.156594,1,191042
17,61,1202,12.10071,2.156594,1,191042
15,52,1202,13.71015,2.156594,1,191042
12,69,1202,12.52453,2.156594,1,191042
12,62,1202,12.46844,2.156594,1,191042
18,55,1202,12.76569,2.156594,1,191042
12,72,1202,12.61154,2.156594,1,191042
6,55,1202,12.04355,2.156594,1,191042
12,68,1202,11.91839,2.156594,1,191042
12,62,1202,12.34583,2.156594,1,191042
12,62,1202,12.40901,2.156594,1,191042
12,62,1202,12.39006,2.156594,1,191042
12,56,1202,12.52453,2.156594,1,191042
12,55,1202,13.30468,2.156594,1,191042
17,57,1202,12.34583,2.156594,1,191042
12,71,1202,12.20607,2.156594,1,191042
9,52,1202,12.61154,2.156594,1,191042
9,55,1202,12.20607,2.156594,1,191042
3,57,1202,9.952278,2.156594,1,191042
6,58,1202,12.0137,2.156594,1,191042
12,54,1202,12.61154,2.156594,1,191042
12,50,1202,13.05793,2.156594,1,191042
6,54,1202,11.35041,2.156594,1,191042
11,62,1202,12.39669,2.156594,1,191042
12,69,1202,11.28978,2.156594,1,191042
12,55,1202,12.70685,2.156594,1,191042
12,68,1202,11.8671,2.156594,1,191042
12,58,1202,12.20607,2.156594,1,191042
15,62,1202,12.8739,2.156594,1,191042
6,54,1202,12.10071,2.156594,1,191042
17,58,1202,12.66666,2.156594,1,191042
4,72,1202,11.60094,2.156594,1,191042
17,62,1202,12.20607,2.156594,1,191042
12,72,1202,12.34583,2.156594,1,191042
9,72,1202,10.91509,2.156594,1,191042
6,62,1202,11.91839,2.156594,1,191042
9,69,1202,11.51293,2.156594,1,191042
9,61,1202,12.42922,2.156594,1,191042
12,58,1202,12.65492,2.156594,1,191042
9,71,1202,11.91839,2.156594,1,191042
12,57,1202,14.4033,2.156594,1,191042
6,68,1202,11.98293,2.156594,1,191042
12,52,1202,12.61154,2.156594,1,191042
12,62,1202,12.40697,2.156594,1,191042
12,62,1202,12.83874,2.156594,1,191042
12,57,1202,12.31043,2.156594,1,191042
12,70,1202,11.22524,2.156594,1,191042
12,69,1202,12.1787,2.156594,1,191042
12,56,1202,12.89922,2.156594,1,191042
6,60,1202,12.07254,2.156594,1,191042
6,58,1202,11.79961,2.156594,1,191042
12,70,1202,12.20607,2.156594,1,191042
12,53,1202,12.82169,2.156594,1,191042
17,50,1202,13.81551,2.156594,1,191042
9,72,1202,11.73607,2.156594,1,191042
6,72,1202,12.42922,2.156594,1,191042
6,61,1202,11.64395,2.156594,1,191042
14,56,1202,12.38839,2.156594,1,191042
12,56,1202,12.95843,2.156594,1,191042
17,60,1202,13.81551,2.156594,1,191042
12,60,1202,12.20607,2.156594,1,191042
17,62,1202,12.7367,2.156594,1,191042
12,54,1202,12.44312,2.156594,1,191042
14,69,1202,13.12236,2.156594,1,191042
12,62,1202,12.82126,2.156594,1,191042
6,70,1202,11.82188,2.156594,1,191042
12,52,1202,12.42922,2.156594,1,191042
6,58,1202,12.07254,2.156594,1,191042
12,58,1202,12.56024,2.156594,1,191042
6,71,1202,11.81303,2.156594,1,191042
12,62,1202,12.40492,2.156594,1,191042
12,54,1202,13.12236,2.156594,1,191042
17,56,1202,12.40901,2.156594,1,191042
9,72,1202,11.68267,2.156594,1,191042
12,61,1202,12.18075,2.156594,1,191042
12,57,1202,12.52707,2.156594,1,191042
6,68,1202,11.8706,2.156594,1,191042
12,62,1202,12.44509,2.156594,1,191042
17,52,1202,12.58554,2.156594,1,191042
5,57,1202,12.10071,2.156594,1,191042
12,57,1202,13.30468,2.156594,1,191042
6,69,1202,11.98916,2.156594,1,191042
12,62,1202,11.69525,2.156594,1,191042
12,70,1202,11.70355,2.156594,1,191042
6,61,1202,11.95118,2.156594,1,191042
4,71,1202,11.60824,2.156594,1,191042
17,62,1202,13.71265,2.156594,1,191042
14,60,1202,12.24047,2.156594,1,191042
12,68,1202,13.21767,2.156594,1,191042
17,50,1202,12.41309,2.156594,1,191042
15,62,1202,12.07254,2.156594,1,191042
12,54,1202,13.21767,2.156594,1,191042
12,68,1202,11.70355,2.156594,1,191042
12,62,1202,12.20607,2.156594,1,191042
5,57,1202,12.20607,2.156594,1,191042
4,58,1202,10.93311,2.156594,1,191042
12,50,1202,12.72189,2.156594,1,191042
17,52,1202,12.84793,2.156594,1,191042
17,60,1202,11.98916,2.156594,1,191042
9,53,1202,12.50135,2.156594,1,191042
15,57,1202,13.21767,2.156594,1,191042
15,60,1202,12.23563,2.156594,1,191042
12,68,1202,11.0021,2.156594,1,191042
6,53,1202,11.92636,2.156594,1,191042
6,55,1202,12.25486,2.156594,1,191042
12,72,1202,11.91839,2.156594,1,191042
12,55,1202,13.59237,2.156594,1,191042
12,58,1202,13.12236,2.156594,1,191042
8,50,1202,10.93311,2.156594,1,191042
17,60,1202,13.59237,2.156594,1,191042
4,57,1202,11.18442,2.156594,1,191042
12,56,1202,12.38839,2.156594,1,191042
6,60,1202,12.89922,2.156594,1,191042
6,54,1202,11.74404,2.156594,1,191042
17,62,1202,12.59717,2.156594,1,191042
6,70,1202,11.69525,2.156594,1,191042
17,51,1202,13.12236,2.156594,1,191042
9,50,1202,12.05525,2.156594,1,191042
9,70,1202,11.88449,2.156594,1,191042
12,60,1203,11.69525,6.313769,1,39596
14,57,1203,12.76569,6.313769,1,39596
4,55,1203,12.20607,6.313769,1,39596
6,60,1203,12.61154,6.313769,1,39596
9,72,1203,11.69525,6.313769,1,39596
6,68,1203,11.91839,6.313769,1,39596
17,68,1203,12.42922,6.313769,1,39596
3,55,1203,11.98293,6.313769,1,39596
6,50,1203,12.10071,6.313769,1,39596
12,55,1203,13.12236,6.313769,1,39596
6,69,1203,11.91839,6.313769,1,39596
6,57,1203,11.35041,6.313769,1,39596
9,60,1203,11.91839,6.313769,1,39596
9,51,1203,12.27839,6.313769,1,39596
2,60,1203,11.91839,6.313769,1,39596
12,60,1203,12.1335,6.313769,1,39596
9,71,1203,12.20607,6.313769,1,39596
15,61,1203,13.12236,6.313769,1,39596
12,68,1203,12.61154,6.313769,1,39596
4,53,1203,12.15478,6.313769,1,39596
6,69,1203,11.8494,6.313769,1,39596
12,61,1203,12.30138,6.313769,1,39596
6,71,1203,13.30468,6.313769,1,39596
6,58,1203,11.91839,6.313769,1,39596
0,62,1203,11.91839,6.313769,1,39596
4,54,1203,11.51293,6.313769,1,39596
12,70,1203,11.40757,6.313769,1,39596
17,58,1203,12.89922,6.313769,1,39596
11,53,1203,12.32386,6.313769,1,39596
11,71,1203,12.07254,6.313769,1,39596
3,68,1203,11.40757,6.313769,1,39596
12,59,1203,12.23999,6.313769,1,39596
6,58,1203,12.42922,6.313769,1,39596
12,71,1203,11.66993,6.313769,1,39596
4,58,1203,11.69525,6.313769,1,39596
6,70,1203,12.20607,6.313769,1,39596
17,50,1203,12.74549,6.313769,1,39596
6,62,1203,12.38839,6.313769,1,39596
12,72,1203,11.87757,6.313769,1,39596
9,69,1203,11.77529,6.313769,1,39596
11,60,1203,12.20607,6.313769,1,39596
9,72,1203,11.51293,6.313769,1,39596
12,62,1203,12.3194,6.313769,1,39596
9,68,1203,11.91839,6.313769,1,39596
4,56,1203,11.79961,6.313769,1,39596
11,57,1203,11.91839,6.313769,1,39596
13,60,1203,12.495,6.313769,1,39596
12,69,1203,12.61154,6.313769,1,39596
3,55,1203,11.64395,6.313769,1,39596
11,69,1203,11.40757,6.313769,1,39596
5,57,1203,11.91839,6.313769,1,39596
12,59,1203,11.91839,6.313769,1,39596
