conglome,vivienda,hogar,district,male,age,ccdd,ccpp,ccdi,hid,hhmem,lhhmem,kids,k_hhmem,infants,children,adults,ces,depprov,hconsump,hconsumplm,hhequiv,lhhequiv,lhhconsplm,CAST,QUE,AYM,near_x,near_y,cusco,pothuan_mita,border,d_bnd,bfe4_1,bfe4_2,bfe4_3,elv_sh,slope,near_dist,dpot,lat,lon,dbnd_sh,dbnd_sh2,dbnd_sh3,dbnd_sh4,x,y
 198, 62,11,30503,male,50,3,5,3, 198 6211,9,2.197225,3,.3333333,1,2,6,7.4,305,1986,2193.604,296.4329,5.691821,7.693301,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 219, 77,11,30503,male,28,3,5,3, 219 7711,5,1.609438,3,.6,1,2,2,3.4,305,343,378.855,111.4279,4.713378,5.937153,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 219, 74,11,30503,male,65,3,5,3, 219 7411,2,.6931472,0,0,0,0,2,2,305,756,835.0273,417.5136,6.034317,6.727464,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 198, 67,11,30503,male,42,3,5,3, 198 6711,4,1.386294,2,.5,1,1,2,2.9,305,2450,2706.107,933.1403,6.838556,7.903266,castellano,0,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 198, 32,11,30503,male,43,3,5,3, 198 3211,1,0,0,0,0,0,1,1,305,968,1069.188,1069.188,6.974655,6.974655,castellano,0,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 198, 20,11,30503,female,30,3,5,3, 198 2011,2,.6931472,1,.5,1,0,1,1.4,305,2357,2603.385,1859.561,7.528096,7.864568,castellano,0,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 198, 38,11,30503,male,46,3,5,3, 198 3811,7,1.94591,3,.4285714,0,3,4,5.5,305,2165,2391.315,434.7845,6.074851,7.779599,castellano,0,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 198, 50,11,30503,male,38,3,5,3, 198 5011,5,1.609438,2,.4,0,2,3,4,305,2192,2421.137,605.2844,6.405698,7.791993,castellano,0,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 219, 20,11,30503,male,76,3,5,3, 219 2011,5,1.609438,0,0,0,0,5,5,305,659,727.8876,145.5775,4.980709,6.590147,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 219, 23,11,30503,male,48,3,5,3, 219 2311,7,1.94591,5,.7142857,3,2,2,4.2,305,897,990.7665,235.8968,5.463395,6.898479,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 219, 21,11,30503,male,29,3,5,3, 219 2111,6,1.791759,4,.6666667,1,3,2,3.9,305,545,601.9708,154.3515,5.039232,6.400209,0,1,0,774491.4,8473835,0,1,1,5.910729,0,0,1,3.96153,7.75983,966503.6,9.665035,13.83667,72.43139,.0591073,.0034937,.0002065,.0000122,.0948257,-.5653362
 220, 77,11,30504,male,60,3,5,4, 220 7711,4,1.386294,1,.25,1,0,3,3.4,305,427,471.6358,138.7164,4.932432,6.156207,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188,  3,11,30504,male,43,3,5,4, 188  311,6,1.791759,3,.5,0,3,3,4.5,305,1341,1413.361,314.0803,5.749649,7.253726,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 76,11,30504,female,66,3,5,4, 220 7611,2,.6931472,0,0,0,0,2,2,305,287,317.0011,158.5005,5.065758,5.758905,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 74,11,30504,female,76,3,5,4, 220 7411,1,0,0,0,0,0,1,1,305,236,260.6699,260.6699,5.563255,5.563255,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 25,11,30504,male,56,3,5,4, 220 2511,3,1.098612,0,0,0,0,3,3,305,325,358.9734,119.6578,4.784636,5.883248,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 29,11,30504,male,29,3,5,4, 220 2911,8,2.079442,6,.75,2,4,2,4.8,305,208,229.743,47.86312,3.868345,5.436961,0,0,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188, 37,11,30504,male,38,3,5,4, 188 3711,7,1.94591,4,.5714286,0,4,3,5,305,2840,2993.249,598.6498,6.394677,8.004114,castellano,0,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 75,11,30504,male,42,3,5,4, 220 7511,9,2.197225,6,.6666667,2,4,3,5.8,305,1332,1471.239,253.6618,5.536002,7.29386,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188,  9,11,30504,female,53,3,5,4, 188  911,10,2.302585,5,.5,1,4,5,7.4,305,1886,1987.77,268.6176,5.593289,7.594769,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 73,11,30504,male,50,3,5,4, 220 7311,3,1.098612,1,.3333333,0,1,2,2.5,305,237,261.7744,104.7098,4.651193,5.567483,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188, 46,11,30504,male,53,3,5,4, 188 4611,6,1.791759,2,.3333333,1,1,4,4.9,305,1075,1133.008,231.2261,5.443396,7.032631,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 30,11,30504,male,28,3,5,4, 220 3011,3,1.098612,1,.3333333,0,1,2,2.5,305,417,460.5905,184.2362,5.216218,6.132509,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 26,11,30504,male,53,3,5,4, 220 2611,6,1.791759,1,.1666667,0,1,5,5.5,305,486,536.8033,97.60059,4.580884,6.285632,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 27,11,30504,male,31,3,5,4, 220 2711,7,1.94591,5,.7142857,1,4,2,4.4,305,283,312.583,71.04159,4.263266,5.74487,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188, 58,11,30504,male,52,3,5,4, 188 5811,7,1.94591,1,.1428571,1,0,6,6.4,305,1012,1066.608,166.6576,5.115941,6.972239,castellano,0,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 78,11,30504,male,51,3,5,4, 220 7811,6,1.791759,2,.3333333,0,2,4,5,305,710,784.2188,156.8438,5.05525,6.664688,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 188, 29,11,30504,male,29,3,5,4, 188 2911,2,.6931472,0,0,0,0,2,2,305,3018,3180.854,1590.427,7.371758,8.064905,castellano,0,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 220, 28,11,30504,male,65,3,5,4, 220 2811,6,1.791759,3,.5,0,3,3,4.5,305,519,573.2529,127.3895,4.84725,6.351327,0,1,0,832840.6,8432929,0,1,0,30.16593,0,0,0,4.09181,6.62663,919178,9.19178,14.21278,72.19,.3016593,.0909983,.0274505,.0082807,-.1465607,-.1892262
 221, 11,11,30602,male,32,3,6,2, 221 1111,8,2.079442,6,.75,3,3,2,4.7,306,2264,2500.664,532.0562,6.276749,7.824312,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189, 66,11,30602,male,73,3,6,2, 189 6611,2,.6931472,0,0,0,0,2,2,306,882,929.5934,464.7967,6.1416,6.834747,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189, 45,11,30602,male,46,3,6,2, 189 4511,6,1.791759,3,.5,0,3,3,4.5,306,7127,7511.579,1669.24,7.420124,8.924201,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 72,11,30602,male,29,3,6,2, 221 7211,4,1.386294,2,.5,1,1,2,2.9,306,957,1057.039,364.4961,5.898516,6.963226,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221,  7,11,30602,male,44,3,6,2, 221  711,6,1.791759,3,.5,0,3,3,4.5,306,2939,3246.224,721.3831,6.58117,8.085248,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 71,11,30602,male,40,3,6,2, 221 7111,7,1.94591,4,.5714286,0,4,3,5,306,1446,1597.155,319.4311,5.766541,7.375979,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189, 33,11,30602,female,85,3,6,2, 189 3311,1,0,0,0,0,0,1,1,306,413,435.2858,435.2858,6.076003,6.076003,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189, 20,11,30602,male,28,3,6,2, 189 2011,4,1.386294,2,.5,1,1,2,2.9,306,1998,2105.814,726.1426,6.587747,7.652457,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 70,11,30602,female,31,3,6,2, 221 7011,3,1.098612,2,.6666667,0,2,1,2,306,2168,2394.629,1197.314,7.087836,7.780983,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221,  9,11,30602,male,31,3,6,2, 221  911,2,.6931472,0,0,0,0,2,2,306,1091,1205.046,602.523,6.401126,7.094273,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 10,11,30602,male,31,3,6,2, 221 1011,4,1.386294,2,.5,0,2,2,3,306,2220,2452.064,817.3547,6.706073,7.804686,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 68,11,30602,male,31,3,6,2, 221 6811,7,1.94591,5,.7142857,1,4,2,4.4,306,1705,1883.229,428.0067,6.059139,7.540743,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189,  8,11,30602,male,50,3,6,2, 189  811,1,0,0,0,0,0,1,1,306,2790,2940.551,2940.551,7.986352,7.986352,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 189, 54,11,30602,female,38,3,6,2, 189 5411,3,1.098612,2,.6666667,0,2,1,2,306,2754,2902.608,1451.304,7.280218,7.973365,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221,  8,11,30602,male,43,3,6,2, 221  811,7,1.94591,3,.4285714,0,3,4,5.5,306,2189,2417.824,439.6043,6.085875,7.790623,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 12,11,30602,male,38,3,6,2, 221 1211,6,1.791759,3,.5,0,3,3,4.5,306,1595,1761.731,391.4957,5.969975,7.474052,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 67,11,30602,female,66,3,6,2, 221 6711,2,.6931472,0,0,0,0,2,2,306,1261,1392.817,696.4083,6.545936,7.239083,0,1,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 221, 69,11,30602,male,30,3,6,2, 221 6911,3,1.098612,1,.3333333,0,1,2,2.5,306,1867,2062.164,824.8656,6.71522,7.631511,castellano,0,0,688884.3,8510730,0,1,0,46.2948,0,0,1,3.7793,8.0822,1092157,10.92157,13.5325,73.67722,.462948,.2143208,.0992194,.0459334,1.34066,-.8695059
 222, 29,11,30603,male,41,3,6,3, 222 2911,5,1.609438,2,.4,0,2,3,4,306,838,925.5991,231.3998,5.444147,6.830441,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 83,11,30603,male,30,3,6,3, 222 8311,4,1.386294,2,.5,2,0,2,2.8,306,413,456.1723,162.9187,5.093251,6.12287,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 30,11,30603,male,41,3,6,3, 222 3011,6,1.791759,2,.3333333,1,1,4,4.9,306,754,832.8182,169.9629,5.13558,6.724815,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 81,11,30603,male,45,3,6,3, 222 8111,7,1.94591,3,.4285714,0,3,4,5.5,306,701,774.278,140.7778,4.947183,6.651931,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 25,11,30603,male,33,3,6,3, 222 2511,6,1.791759,4,.6666667,0,4,2,4,306,866,956.526,239.1315,5.477014,6.863308,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 84,11,30603,male,26,3,6,3, 222 8411,4,1.386294,2,.5,1,1,2,2.9,306,536,592.0299,204.1482,5.318846,6.383557,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 82,11,30603,male,25,3,6,3, 222 8211,5,1.609438,3,.6,1,2,2,3.4,306,720,795.2641,233.9012,5.454899,6.678674,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 28,11,30603,male,82,3,6,3, 222 2811,3,1.098612,0,0,0,0,3,3,306,376,415.3046,138.4349,4.9304,6.029012,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 27,11,30603,male,44,3,6,3, 222 2711,5,1.609438,2,.4,0,2,3,4,306,583,643.943,160.9857,5.081316,6.46761,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 26,11,30603,male,23,3,6,3, 222 2611,4,1.386294,2,.5,2,0,2,2.8,306,522,576.5665,205.9166,5.327471,6.35709,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 79,11,30603,male,49,3,6,3, 222 7911,4,1.386294,0,0,0,0,4,4,306,997,1101.22,275.305,5.617879,7.004174,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 222, 80,11,30603,male,34,3,6,3, 222 8011,4,1.386294,3,.75,0,3,1,2.5,306,485,535.6987,214.2795,5.367281,6.283572,0,1,0,688884.3,8510730,0,1,0,54.94109,0,0,1,2.86857,12.3362,1091830,10.9183,13.61139,73.74028,.5494109,.3018523,.1658409,.0911148,1.403717,-.790616
 223, 95,11,30606,male,25,3,6,6, 223 9511,3,1.098612,1,.3333333,1,0,2,2.4,306,782,863.7452,359.8938,5.885809,6.761278,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 94,11,30606,male,28,3,6,6, 223 9411,3,1.098612,1,.3333333,1,0,2,2.4,306,718,793.0551,330.4396,5.800424,6.675893,0,0,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 96,11,30606,male,34,3,6,6, 223 9611,3,1.098612,1,.3333333,1,0,2,2.4,306,1583,1748.476,728.5318,6.591031,7.4665,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 41,11,30606,male,36,3,6,6, 223 4111,6,1.791759,4,.6666667,0,4,2,4,306,1083,1196.21,299.0524,5.700619,7.086913,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 40,11,30606,female,48,3,6,6, 223 4011,5,1.609438,2,.4,0,2,3,4,306,860,949.8988,237.4747,5.470061,6.856356,0,0,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 42,11,30606,male,42,3,6,6, 223 4211,6,1.791759,2,.3333333,1,1,4,4.9,306,3520,3887.958,793.4608,6.676404,8.265639,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 91,11,30606,male,44,3,6,6, 223 9111,8,2.079442,6,.75,1,5,2,4.9,306,1045,1154.237,235.5587,5.46196,7.051195,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 92,11,30606,male,36,3,6,6, 223 9211,6,1.791759,4,.6666667,2,2,2,3.8,306,1071,1182.955,311.304,5.74077,7.075771,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 38,11,30606,male,32,3,6,6, 223 3811,3,1.098612,1,.3333333,0,1,2,2.5,306,1269,1401.653,560.6612,6.329117,7.245408,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 39,11,30606,male,55,3,6,6, 223 3911,6,1.791759,1,.1666667,0,1,5,5.5,306,3521,3889.062,707.1022,6.561175,8.265924,castellano,0,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 37,11,30606,female,55,3,6,6, 223 3711,1,0,0,0,0,0,1,1,306,354,391.0049,391.0049,5.96872,5.96872,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 223, 93,11,30606,male,18,3,6,6, 223 9311,2,.6931472,0,0,0,0,2,2,306,535,590.9254,295.4627,5.688543,6.38169,0,1,0,688884.3,8510730,0,1,0,45.41232,0,0,1,3.16547,14.9705,1100298,11.00298,13.40361,73.66972,.4541232,.2062279,.0936529,.0425299,1.33316,-.9983959
 190, 51,11,30701,male,41,3,7,1, 190 5111,5,1.609438,3,.6,1,2,2,3.4,307,1376,1450.25,426.5441,6.055716,7.279491,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 225, 34,11,30701,female,84,3,7,1, 225 3411,1,0,0,0,0,0,1,1,307,399,440.7089,440.7089,6.088385,6.088385,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 190, 15,11,30701,female,44,3,7,1, 190 1511,5,1.609438,4,.8,0,4,1,3,307,2038,2147.972,715.9907,6.573667,7.672279,castellano,0,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 225, 35,11,30701,male,56,3,7,1, 225 3511,7,1.94591,4,.5714286,0,4,3,5,307,667,736.7238,147.3448,4.992775,6.602213,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 190, 62,11,30701,male,43,3,7,1, 190 6211,7,1.94591,3,.4285714,1,2,4,5.4,307,4982,5250.833,972.3765,6.879743,8.566142,castellano,0,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 224, 53,11,30701,male,28,3,7,1, 224 5311,3,1.098612,0,0,0,0,3,3,307,939,1037.157,345.719,5.845626,6.944239,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 225, 37,11,30701,male,67,3,7,1, 225 3711,6,1.791759,2,.3333333,0,2,4,5,307,706,779.8006,155.9601,5.0496,6.659038,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 225, 29,11,30701,male,27,3,7,1, 225 2911,4,1.386294,2,.5,2,0,2,2.8,307,508,561.103,200.3939,5.300285,6.329905,castellano,0,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 225, 28,11,30701,male,29,3,7,1, 225 2811,4,1.386294,2,.5,1,1,2,2.9,307,660,728.9921,251.3766,5.526952,6.591663,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 190, 77,11,30701,male,40,3,7,1, 190 7711,7,1.94591,3,.4285714,0,3,4,5.5,307,993,1046.583,190.2878,5.248538,6.953286,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 224, 12,11,30701,male,58,3,7,1, 224 1211,2,.6931472,0,0,0,0,2,2,307,45,49.70401,24.852,3.212938,3.906085,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
 224, 49,11,30701,male,65,3,7,1, 224 4911,4,1.386294,1,.25,1,0,3,3.4,307,827,913.4492,268.6615,5.593452,6.817228,0,1,0,750508.6,8475823,0,1,0,36.14785,0,0,1,4.20715,7.86271,970156,9.70156,14.10194,72.70667,.3614785,.1306667,.0472332,.0170738,.3701096,-.300066
